customer_id,age,gender,income_bracket,marital_status,num_dependents,avg_purchase_value,purchase_frequency,last_purchase_days_ago,preferred_payment_method,num_categories_purchased,loyalty_program_member,avg_basket_size,refund_count,complaints_last_year,weekday_shopper,email_open_rate,sms_response,ad_clicks_last_month,coupon_used,last_campaign_response_days,campaign_channel,discount_sensitivity,newsletter_subscription,targeted_ads_viewed,campaign_conversion_rate,avg_session_duration,pages_per_session,bounce_rate,mobile_user,app_user,desktop_user,avg_click_depth,search_queries_per_month,product_views_last_week,time_on_product_page,scroll_depth_percent,exit_rate,session_count_last_month,logged_in_sessions,guest_sessions,preferred_language,account_creation_method,browser_response_time,agreed_to_terms,social_media_engagement_score,referral_code_used,customer_feedback_score,offline_event_participation,target
CUST_000084,53,Male,Low,Widowed,5,227.64,10,226,Digital Wallet,10,Yes,2.6,0,0,Yes,0.89,No,0,No,42,SMS,0.84,Unsubscribed,2,0.376,1.45,6.1,0.31,Yes,Yes,Yes,1.2,3,25,62.9,57.5,0.44,9,8,1,Other,Apple,2264,False,,YES,,nan,1
CUST_000085,67,Male,Low,Married,4,180.35,9,326,Cash,10,Yes,2.5,1,0,Yes,0.76,Yes,1,No,61,App,0.48,Subscribed,1,0.396,3.41,4.3,0.68,No,No,Yes,3.0,2,76,65.33,95.6,0.5,12,6,4,English,Google,4748,True,54.86972480785582,nan,,nan,1
CUST_000086,57,Other,High,Divorced,2,264.73,11,97,Digital Wallet,4,Yes,4.4,1,1,Yes,0.3,No,1,No,210,Website,0.61,Unsubscribed,5,0.036,5.54,2.4,0.53,No,No,Yes,2.5,9,51,81.33,13.9,0.19,6,3,2,Portuguese,Manual,3628,True,,nan,,nan,1
CUST_000087,21,Male,Low,Married,1,159.44,9,142,Digital Wallet,14,No,2.3,1,0,No,0.21,No,2,No,60,Email,0.22,Subscribed,2,0.305,3.33,1.4,0.61,Yes,Yes,Yes,-0.2,7,67,65.91,41.1,0.46,5,6,0,Spanish,Facebook,4325,False,50.124941187276875,YES,,nan,0
CUST_000088,19,Male,Low,Married,1,176.76,11,112,Digital Wallet,2,No,0.8,0,0,No,0.59,No,2,No,7,App,0.84,Subscribed,7,0.146,3.1,4.9,0.22,No,Yes,No,1.5,3,40,42.68,12.8,0.25,5,7,3,English,Manual,3997,True,,nan,,nan,1
CUST_000089,79,Female,Low,Widowed,3,221.05,11,41,Cash,7,Yes,1.4,1,1,Yes,0.22,No,0,No,97,SMS,0.41,Subscribed,9,0.073,7.64,5.4,0.39,Yes,Yes,Yes,1.5,5,8,21.45,90.9,0.13,15,9,1,Other,Facebook,2623,True,,nan,,nan,0
CUST_000090,23,Female,Medium,Married,0,168.22,10,286,Cash,2,No,2.3,2,1,No,0.0,No,4,No,31,Email,0.42,Unsubscribed,5,0.123,6.52,7.6,0.12,No,No,No,2.2,5,57,21.67,32.1,0.11,9,6,3,Portuguese,Apple,1122,False,,nan,,nan,1
CUST_000091,71,Male,Medium,Married,2,245.5,10,358,Cash,5,Yes,1.5,2,1,No,0.11,No,2,No,187,SMS,0.62,Unsubscribed,4,0.059,4.26,4.3,0.88,Yes,Yes,Yes,1.5,5,96,41.41,21.4,0.47,11,9,2,Other,Manual,3011,False,,nan,,nan,0
CUST_000092,59,Female,Low,Married,0,228.29,13,94,Cash,5,No,3.8,1,0,No,0.14,No,2,Yes,153,Email,0.55,Subscribed,0,0.415,3.29,4.2,0.21,Yes,No,No,3.2,0,94,32.75,65.7,0.49,10,4,2,Spanish,Google,4191,False,,nan,,nan,1
CUST_000093,21,Female,Low,Married,1,324.64,15,264,Card,2,Yes,2.0,0,2,Yes,0.73,No,1,Yes,321,SMS,0.39,Unsubscribed,9,0.481,4.82,1.6,0.39,Yes,Yes,Yes,1.7,6,14,40.62,68.8,0.42,6,2,0,Portuguese,Apple,3276,False,,nan,3.1919333247784474,nan,1
CUST_000094,71,Male,Medium,Widowed,0,268.29,13,334,Digital Wallet,5,Yes,1.7,1,2,Yes,0.0,No,0,No,238,SMS,0.61,Subscribed,9,0.497,2.88,6.2,0.53,Yes,Yes,Yes,0.2,3,24,75.78,25.2,0.16,10,5,3,Spanish,Apple,3161,False,,nan,,nan,0
CUST_000095,46,Male,High,Divorced,1,220.26,10,98,Digital Wallet,3,No,4.8,1,0,Yes,0.97,Yes,4,Yes,218,Website,0.43,Unsubscribed,1,0.471,5.52,5.5,0.21,Yes,No,Yes,2.0,6,15,62.21,41.8,0.3,8,4,5,English,Facebook,3511,True,,nan,,Yes,0
CUST_000096,35,Female,Low,Divorced,1,173.98,10,137,Card,12,No,2.0,5,1,Yes,0.92,No,1,No,262,Email,0.88,Unsubscribed,1,0.293,5.58,5.4,0.15,No,Yes,No,2.8,3,32,63.94,31.0,0.15,5,8,1,Spanish,Facebook,2109,False,,YES,,nan,1
CUST_000097,43,Female,Low,Widowed,1,234.59,6,210,Cash,3,No,2.7,2,0,Yes,0.04,No,5,No,222,App,0.5,Subscribed,2,0.347,3.24,3.9,0.49,No,No,No,1.3,1,38,50.45,91.9,0.19,9,6,3,Spanish,Google,3645,True,,nan,,nan,0
CUST_000098,61,Female,Medium,Single,0,189.24,7,346,Card,7,Yes,4.7,0,0,Yes,0.73,No,3,Yes,172,App,0.52,Subscribed,3,0.418,7.75,4.3,0.12,Yes,Yes,No,2.0,7,69,17.17,20.1,0.18,4,7,0,Portuguese,Manual,2296,True,,nan,5.851292184825708,nan,0
CUST_000099,51,Male,High,Married,2,293.2,11,133,Digital Wallet,12,Yes,-0.0,3,1,No,0.65,No,1,No,230,Email,0.56,Subscribed,0,0.316,5.43,3.8,0.33,Yes,No,Yes,3.0,4,46,54.71,35.9,0.14,6,8,1,English,Google,1518,False,40.94520944639939,nan,,nan,0
CUST_000100,27,Male,Medium,Widowed,1,197.17,9,0,Digital Wallet,2,Yes,3.9,5,0,Yes,0.22,No,3,Yes,33,SMS,0.52,Subscribed,9,0.498,3.55,1.8,0.9,Yes,No,No,2.5,4,40,42.01,12.6,0.11,12,12,5,Spanish,Apple,3274,False,46.2183744596061,nan,,nan,0
CUST_000101,79,Female,Medium,Single,5,140.59,13,130,Digital Wallet,8,No,1.3,1,0,Yes,0.98,No,2,Yes,93,Website,0.37,Unsubscribed,0,0.01,6.66,4.6,0.87,No,Yes,No,1.6,5,45,24.74,10.2,0.35,7,2,2,Portuguese,Apple,1627,True,,nan,,nan,0
CUST_000102,53,Male,High,Single,2,201.85,13,166,Digital Wallet,7,No,2.1,1,0,No,0.8,No,0,No,59,Website,0.4,Subscribed,0,0.165,5.06,5.1,0.66,No,No,Yes,1.3,3,22,43.95,95.1,0.15,8,6,1,Other,Apple,3878,True,,nan,,nan,1
CUST_000103,31,Male,Low,Married,1,215.48,12,129,Digital Wallet,5,No,1.7,0,2,No,0.28,No,2,No,203,App,0.29,Unsubscribed,6,0.309,3.71,5.1,0.73,Yes,Yes,Yes,2.4,2,48,62.86,45.9,0.21,5,5,0,English,Facebook,4291,False,57.375155684670865,nan,,nan,1
CUST_000104,48,Female,Low,Widowed,3,206.52,9,292,Cash,10,No,3.9,1,0,Yes,0.87,No,1,No,361,Email,0.69,Unsubscribed,3,0.361,5.97,2.7,0.81,No,Yes,Yes,0.8,1,68,33.21,55.9,0.39,8,5,2,Spanish,Google,4650,False,40.66382319990123,YES,,nan,1
CUST_000105,65,Male,Medium,Married,1,245.1,15,83,Cash,2,No,3.7,0,0,No,0.53,No,3,Yes,19,SMS,0.87,Subscribed,6,0.35,6.59,2.5,0.19,No,Yes,No,1.9,6,45,34.47,44.6,0.23,6,8,1,Spanish,Facebook,1576,True,,nan,,nan,1
CUST_000106,32,Female,High,Single,1,144.11,9,220,Cash,13,No,1.7,2,0,Yes,0.07,No,1,No,322,Website,0.21,Subscribed,7,0.462,8.18,3.6,0.47,Yes,Yes,No,1.3,8,42,76.98,43.5,0.16,7,9,0,Spanish,Manual,3502,False,,nan,,nan,0
CUST_000107,25,Female,Medium,Single,0,206.17,13,15,Card,1,Yes,2.3,0,0,Yes,0.31,No,3,No,99,Website,0.33,Subscribed,7,0.491,5.74,3.6,0.56,Yes,Yes,No,2.5,2,10,-4.68,94.4,0.22,14,7,0,Spanish,Apple,1933,True,,NO,,nan,0
CUST_000108,31,Male,High,Married,0,147.82,5,176,Cash,8,No,3.1,1,0,Yes,0.76,No,0,No,23,App,0.37,Unsubscribed,1,0.169,6.3,3.8,0.77,No,Yes,No,0.5,5,31,56.54,76.6,0.2,6,5,3,Spanish,Facebook,4463,False,,nan,,nan,0
CUST_000109,40,Female,Medium,Married,3,54.49,10,352,Card,4,Yes,1.6,3,0,No,0.81,No,3,No,335,Website,0.13,Subscribed,2,0.498,5.72,2.0,0.16,No,Yes,No,1.7,3,76,30.22,59.1,0.15,10,3,0,Portuguese,Google,1827,True,32.726795768076514,NO,,nan,0
CUST_000110,77,Male,Medium,Married,0,179.91,14,90,Digital Wallet,11,Yes,3.3,0,0,Yes,0.93,No,1,No,25,Email,0.41,Subscribed,8,0.141,5.61,6.4,0.33,No,Yes,Yes,4.5,2,33,41.68,70.5,0.48,8,3,1,Spanish,Manual,1804,True,,nan,,nan,0
CUST_000111,74,Female,Low,Divorced,0,156.02,9,7,Digital Wallet,9,Yes,4.7,3,0,Yes,0.84,No,1,No,339,SMS,0.31,Subscribed,7,0.255,5.04,2.7,0.76,Yes,No,Yes,0.4,6,58,33.85,25.3,0.4,5,8,4,Portuguese,Manual,2260,False,,nan,,nan,1
CUST_000112,79,Male,Low,Widowed,3,275.26,12,263,Digital Wallet,11,No,0.4,0,1,Yes,0.45,No,0,Yes,334,App,0.83,Subscribed,2,0.274,3.99,4.5,0.25,Yes,Yes,Yes,2.1,7,21,13.67,21.3,0.36,5,8,4,Spanish,Facebook,2355,False,,YES,,nan,0
CUST_000113,57,Male,Medium,Widowed,0,206.32,10,140,Cash,9,No,2.4,0,1,Yes,0.21,No,0,Yes,84,App,0.61,Subscribed,8,0.436,7.7,4.0,0.62,No,Yes,Yes,1.3,3,19,28.63,82.5,0.33,7,1,2,Portuguese,Manual,1060,True,,nan,,nan,0
CUST_000114,38,Female,Low,Widowed,2,203.6,6,99,Card,2,No,1.4,0,1,Yes,0.68,Yes,1,No,75,Website,0.1,Unsubscribed,9,0.153,3.78,4.7,0.23,Yes,Yes,No,0.5,2,14,82.09,42.5,0.37,8,11,2,English,Apple,3486,True,,nan,3.015782983969157,nan,0
CUST_000115,33,Male,Low,Single,0,210.64,13,97,Cash,5,Yes,3.7,2,1,Yes,0.04,No,2,Yes,10,Website,0.73,Subscribed,5,0.461,4.97,5.2,0.89,No,No,No,2.1,5,68,60.58,26.0,0.12,7,1,2,Spanish,Apple,1042,True,,NO,,nan,0
CUST_000116,62,Female,High,Widowed,0,214.01,8,241,Card,6,Yes,3.7,1,0,Yes,0.45,No,2,No,298,SMS,0.59,Subscribed,0,0.154,2.94,3.2,0.52,Yes,No,No,3.0,6,49,61.23,32.5,0.29,5,2,2,Portuguese,Google,1191,True,,nan,2.9317577634444967,nan,0
CUST_000117,35,Male,High,Widowed,3,286.47,10,9,Digital Wallet,11,No,3.5,1,0,Yes,0.23,No,4,No,236,Email,0.44,Unsubscribed,2,0.38,7.14,0.5,0.83,No,Yes,No,1.1,3,47,71.59,86.4,0.27,8,11,1,Spanish,Manual,3670,True,50.21852145523443,nan,,nan,0
CUST_000118,64,Male,Low,Single,1,149.52,16,303,Cash,8,No,1.9,0,0,Yes,0.04,No,1,Yes,182,SMS,0.64,Unsubscribed,0,0.11,1.01,4.5,0.57,Yes,Yes,No,2.6,4,58,35.23,73.7,0.5,5,6,4,Spanish,Apple,3425,False,,nan,,nan,0
CUST_000119,70,Female,Medium,Single,1,97.77,15,38,Digital Wallet,14,No,6.0,1,0,No,0.61,No,3,No,140,Email,0.28,Subscribed,5,0.343,3.09,5.0,0.23,No,Yes,No,2.4,5,92,40.86,33.6,0.28,4,5,3,Spanish,Google,1685,True,,nan,,nan,0
CUST_000120,41,Male,Low,Divorced,1,180.86,6,118,Digital Wallet,14,Yes,3.2,1,0,Yes,0.49,No,2,No,328,App,0.63,Unsubscribed,2,0.078,5.75,3.7,0.57,No,Yes,No,3.3,6,30,68.5,98.1,0.38,9,2,1,English,Google,4707,False,,nan,4.3392138487137455,nan,1
CUST_000121,43,Male,Low,Single,1,190.3,11,43,Card,13,No,1.3,0,0,No,0.02,No,1,Yes,150,Website,0.23,Subscribed,3,0.413,8.0,4.9,0.23,Yes,Yes,No,-0.5,4,91,54.75,43.5,0.21,13,5,4,Portuguese,Facebook,3349,True,,nan,,nan,1
CUST_000122,42,Female,Medium,Married,1,211.2,10,27,Digital Wallet,1,No,0.7,0,0,No,0.78,No,1,Yes,316,Email,0.41,Subscribed,7,0.228,4.22,0.1,0.36,No,Yes,No,2.5,6,41,38.7,47.2,0.32,9,5,0,English,Manual,3540,True,52.19996683971765,nan,,nan,1
CUST_000123,77,Female,Medium,Divorced,4,283.18,8,252,Cash,3,Yes,3.1,1,0,Yes,0.6,No,2,Yes,117,SMS,0.48,Unsubscribed,6,0.428,3.12,3.1,0.69,Yes,No,Yes,3.1,2,51,53.92,94.3,0.38,4,11,4,English,Google,4923,False,63.59187575240436,nan,,nan,0
CUST_000124,77,Female,Low,Single,2,225.5,4,189,Card,2,No,5.6,2,2,Yes,0.52,Yes,1,No,43,SMS,0.46,Subscribed,7,0.481,-0.97,3.5,0.7,Yes,Yes,Yes,2.5,9,4,66.39,82.8,0.21,7,8,0,Other,Apple,3960,False,,YES,,Yes,0
CUST_000125,77,Other,Medium,Widowed,0,208.06,8,89,Card,10,No,2.3,0,1,No,0.48,No,3,No,359,App,0.35,Subscribed,8,0.376,6.87,2.3,0.78,Yes,No,Yes,2.1,3,67,64.04,38.2,0.21,9,8,1,Other,Apple,1168,False,53.56871059149509,NO,,Yes,0
CUST_000126,62,Male,Low,Divorced,3,240.87,12,188,Cash,2,Yes,4.3,0,2,Yes,0.84,No,3,No,94,Website,0.11,Subscribed,7,0.315,4.98,3.7,0.26,No,Yes,No,3.6,11,68,16.06,98.5,0.28,4,6,2,English,Facebook,4846,True,64.63302891219561,nan,,nan,0
CUST_000127,58,Female,High,Divorced,1,168.12,14,113,Card,3,No,0.1,1,0,Yes,0.9,No,2,No,320,SMS,0.3,Unsubscribed,0,0.087,2.89,5.5,0.37,Yes,No,No,0.9,3,48,72.98,12.3,0.28,11,6,4,Spanish,Apple,2614,False,38.11236945677149,nan,,nan,0
CUST_000128,46,Male,Medium,Widowed,2,115.9,9,290,Card,2,No,3.0,0,0,No,0.84,No,0,No,26,App,0.32,Subscribed,1,0.485,4.05,3.7,0.3,No,Yes,No,2.2,3,54,90.13,86.3,0.27,9,12,1,Portuguese,Google,1580,True,,YES,4.2990657997523085,nan,1
CUST_000129,32,Female,Medium,Widowed,2,158.88,4,362,Cash,12,No,3.4,1,2,No,0.74,No,1,No,255,SMS,0.66,Unsubscribed,8,0.411,4.34,3.7,0.28,Yes,No,Yes,1.9,4,54,40.03,19.8,0.34,8,2,2,Portuguese,Facebook,1219,False,40.73424058594475,YES,,nan,1
CUST_000130,62,Male,Low,Widowed,0,208.89,12,274,Cash,8,Yes,1.6,0,0,Yes,0.39,No,3,Yes,332,SMS,0.36,Unsubscribed,1,0.251,4.32,3.9,0.79,Yes,No,No,2.1,5,4,60.36,34.3,0.44,7,10,3,Spanish,Manual,4039,False,46.10190196844232,nan,3.5806353716077046,nan,0
CUST_000131,18,Other,Medium,Married,1,318.26,14,116,Digital Wallet,9,Yes,4.1,0,0,No,0.44,No,0,No,160,Email,0.44,Unsubscribed,4,0.233,7.73,4.4,0.23,No,Yes,Yes,2.1,0,1,17.75,49.9,0.22,8,4,1,Spanish,Manual,2531,True,,nan,,No,0
CUST_000132,42,Female,Medium,Divorced,1,197.58,9,123,Cash,4,Yes,2.4,0,0,Yes,0.32,No,1,No,185,App,0.6,Subscribed,8,0.462,2.72,4.2,0.35,No,No,No,2.4,6,75,55.86,59.4,0.43,9,6,2,Other,Manual,1454,False,56.351509468144044,nan,,nan,0
CUST_000133,24,Female,High,Married,1,239.99,11,205,Digital Wallet,13,No,4.9,1,0,Yes,0.17,No,1,No,94,Email,0.74,Subscribed,9,0.215,7.46,4.8,0.45,Yes,Yes,Yes,2.5,5,35,49.75,23.0,0.36,12,3,1,English,Facebook,1198,True,,NO,,nan,0
CUST_000134,26,Female,Low,Married,0,282.85,6,109,Cash,12,Yes,3.3,4,1,Yes,0.02,No,1,No,362,Website,0.25,Subscribed,2,0.305,3.74,4.1,0.25,Yes,Yes,No,0.9,1,63,74.26,41.1,0.36,8,5,3,Portuguese,Facebook,2908,False,35.29193705497342,nan,,nan,0
CUST_000135,41,Female,High,Widowed,1,249.81,8,123,Digital Wallet,12,Yes,2.9,3,0,Yes,0.03,Yes,3,Yes,128,App,0.73,Unsubscribed,3,0.002,4.85,4.9,0.57,No,Yes,No,2.3,4,48,71.57,41.7,0.44,9,5,1,Spanish,Manual,1595,False,,nan,,nan,0
CUST_000136,18,Female,Medium,Single,1,240.35,10,132,Cash,10,No,2.3,2,0,Yes,0.68,No,1,No,0,App,0.52,Subscribed,5,0.397,6.14,5.5,0.14,Yes,Yes,No,1.1,6,8,74.97,45.1,0.35,9,8,3,Portuguese,Apple,3754,False,,NO,,nan,1
CUST_000137,61,Male,Low,Married,1,227.09,13,239,Card,5,Yes,2.7,0,0,Yes,0.86,No,1,Yes,12,Website,0.06,Unsubscribed,1,0.288,4.87,2.1,0.19,No,Yes,No,2.3,2,38,57.91,73.1,0.48,8,2,4,Spanish,Manual,4003,False,,nan,2.618339507658653,nan,0
CUST_000138,25,Male,Medium,Single,1,155.81,7,256,Cash,2,Yes,1.5,0,0,No,0.49,No,0,Yes,99,Email,0.37,Subscribed,0,0.211,5.39,3.1,0.26,Yes,Yes,Yes,4.0,8,54,34.36,80.5,0.32,5,4,2,Other,Apple,4608,False,,nan,,nan,1
CUST_000139,41,Male,Medium,Single,6,243.47,15,133,Digital Wallet,10,Yes,1.6,1,2,Yes,0.19,No,2,Yes,268,Email,0.23,Subscribed,0,0.197,4.74,4.4,0.15,No,Yes,No,2.2,8,23,32.09,63.3,0.24,5,5,2,Other,Facebook,2206,True,,nan,2.6557129164523308,No,0
CUST_000140,28,Male,High,Widowed,0,246.15,12,16,Digital Wallet,11,No,3.8,1,0,Yes,0.96,Yes,1,No,15,App,0.38,Subscribed,1,0.087,2.47,4.9,0.73,No,Yes,Yes,2.4,7,64,82.49,80.8,0.31,5,5,2,Spanish,Apple,2507,True,54.14409433275996,nan,,nan,0
CUST_000141,68,Female,Medium,Single,0,78.16,14,102,Card,9,No,5.9,0,1,Yes,0.21,Yes,4,No,21,App,0.62,Subscribed,4,0.069,7.26,2.4,0.49,Yes,Yes,No,1.7,4,18,36.31,74.3,0.22,8,8,2,Other,Facebook,3004,True,,nan,,nan,0
CUST_000142,34,Female,Medium,Married,0,214.0,8,131,Digital Wallet,14,Yes,3.3,1,1,Yes,0.04,No,4,No,28,SMS,0.48,Subscribed,6,0.131,5.06,1.8,0.22,No,Yes,Yes,1.8,2,16,31.05,15.5,0.19,10,6,2,Spanish,Manual,1960,False,,nan,,nan,0
CUST_000143,25,Female,Low,Single,0,188.23,6,149,Cash,12,Yes,3.6,1,1,Yes,0.76,No,1,No,252,SMS,0.4,Subscribed,3,0.23,3.09,3.9,0.46,Yes,Yes,No,2.5,8,40,70.64,14.9,0.11,11,2,2,English,Apple,4841,False,,nan,,nan,0
CUST_000144,52,Other,Low,Married,0,157.34,9,46,Card,10,No,2.5,2,0,Yes,0.57,No,9,No,124,SMS,0.4,Unsubscribed,6,0.378,8.59,2.6,0.32,Yes,Yes,No,1.3,7,5,36.83,55.3,0.43,8,3,2,English,Google,3927,True,,nan,,nan,1
CUST_000145,52,Female,Medium,Widowed,2,210.84,5,46,Card,2,No,3.2,1,1,Yes,0.99,No,3,No,333,Website,0.48,Unsubscribed,2,0.412,4.25,5.9,0.84,Yes,Yes,Yes,2.6,6,27,84.56,16.7,0.11,9,7,3,Portuguese,Google,2490,False,45.84642739820315,NO,,nan,0
CUST_000146,50,Male,Medium,Married,0,184.05,10,297,Cash,8,Yes,4.6,1,0,No,0.19,No,6,Yes,342,SMS,0.47,Subscribed,2,0.063,6.98,5.2,0.13,Yes,Yes,No,0.5,7,67,58.42,81.3,0.14,6,8,4,Other,Manual,3569,True,,NO,,nan,0
CUST_000147,76,Male,Medium,Single,0,284.94,10,20,Card,6,No,3.8,0,1,No,0.2,Yes,3,No,49,Website,0.23,Subscribed,8,0.209,5.86,5.2,0.53,Yes,Yes,No,1.6,5,99,40.97,90.9,0.42,7,3,2,Other,Manual,3572,True,,nan,,nan,0
CUST_000148,22,Male,Low,Married,2,210.76,11,12,Digital Wallet,7,Yes,0.4,2,1,No,0.11,Yes,5,No,335,App,0.56,Unsubscribed,8,0.439,5.84,3.0,0.42,No,Yes,No,2.8,9,62,91.32,12.7,0.35,6,2,2,English,Facebook,1455,False,60.65980230787643,nan,,nan,0
CUST_000149,59,Male,Low,Single,2,140.37,8,17,Digital Wallet,6,No,4.1,0,1,Yes,0.74,No,4,Yes,293,SMS,0.51,Subscribed,7,0.488,3.43,2.4,0.36,Yes,Yes,No,2.2,8,62,45.1,85.0,0.12,12,6,2,English,Facebook,3906,True,,nan,3.348250971850769,nan,0
CUST_000150,56,Female,Medium,Single,1,278.1,7,299,Card,4,Yes,3.4,1,2,No,0.66,No,1,No,338,App,0.58,Unsubscribed,5,0.066,3.09,3.5,0.53,No,Yes,Yes,2.3,2,40,56.89,39.9,0.3,8,6,0,Portuguese,Google,3825,True,48.41365162961311,nan,,nan,0
CUST_000151,75,Female,High,Widowed,2,139.29,11,240,Card,2,Yes,2.7,3,1,Yes,0.98,No,2,Yes,161,SMS,0.4,Unsubscribed,3,0.15,4.22,2.4,0.75,Yes,Yes,Yes,1.6,5,94,53.78,89.6,0.1,9,3,3,English,Manual,1178,True,,nan,,nan,0
CUST_000152,58,Female,Medium,Single,2,321.08,12,94,Card,4,No,6.0,2,1,Yes,0.37,No,0,No,226,Website,0.14,Unsubscribed,6,0.354,6.16,1.6,0.32,Yes,Yes,No,0.3,8,60,36.06,62.6,0.44,5,4,3,English,Facebook,4543,False,33.25317055295643,nan,,nan,0
CUST_000153,45,Female,Medium,Divorced,3,213.42,9,20,Card,12,Yes,3.0,2,0,No,0.47,No,2,No,30,App,0.49,Subscribed,7,0.185,3.77,4.8,0.58,Yes,No,No,3.8,5,15,39.98,59.4,0.21,7,3,5,English,Facebook,3748,False,45.13692090926669,nan,,No,0
CUST_000154,24,Female,Medium,Married,0,164.03,14,123,Cash,5,No,3.6,0,0,Yes,0.02,No,3,No,220,Website,0.52,Subscribed,3,0.32,5.32,5.8,0.75,No,Yes,Yes,1.5,6,84,49.74,45.8,0.32,8,5,1,Other,Google,1984,False,49.462174491816796,nan,,nan,0
CUST_000155,26,Male,Low,Divorced,1,236.48,10,292,Cash,8,No,1.0,1,0,Yes,0.39,No,4,No,191,App,0.76,Unsubscribed,6,0.161,7.25,4.9,0.85,Yes,Yes,No,3.0,8,1,39.2,53.4,0.27,10,4,0,Portuguese,Manual,1954,False,,nan,3.4779821624283906,nan,0
CUST_000156,25,Female,Medium,Divorced,1,211.06,13,250,Card,10,Yes,2.2,2,0,Yes,0.35,No,5,No,39,App,0.36,Subscribed,8,0.29,6.98,3.8,0.66,Yes,Yes,No,3.2,6,63,51.92,53.9,0.22,7,4,2,Portuguese,Apple,1382,True,51.30274521472886,nan,,nan,0
CUST_000157,29,Male,Medium,Married,3,146.9,13,30,Card,3,No,0.1,2,0,Yes,0.27,No,2,No,250,Email,0.68,Unsubscribed,0,0.047,6.28,2.7,0.64,No,Yes,No,1.6,7,26,33.06,10.1,0.23,7,5,2,Portuguese,Google,4323,True,59.827395110230576,nan,,nan,1
CUST_000158,51,Male,High,Widowed,0,175.44,13,141,Digital Wallet,5,Yes,2.2,1,0,Yes,0.32,No,1,Yes,49,Email,0.6,Subscribed,3,0.449,2.25,3.0,0.29,No,No,No,2.7,9,24,85.21,90.8,0.32,3,9,2,Portuguese,Apple,4941,True,,nan,,nan,1
CUST_000159,50,Male,Medium,Married,1,277.65,9,21,Cash,3,No,4.1,1,1,Yes,0.75,No,0,No,97,Email,0.51,Subscribed,0,0.482,4.98,5.6,0.21,Yes,Yes,Yes,1.5,9,6,23.77,25.4,0.24,4,9,2,Other,Manual,3943,True,,nan,,nan,0
CUST_000160,65,Female,Low,Widowed,2,225.93,8,204,Cash,10,Yes,2.6,0,0,Yes,0.38,No,0,No,185,SMS,0.72,Subscribed,7,0.203,3.23,6.1,0.87,No,Yes,No,3.6,8,30,20.09,91.9,0.14,8,4,4,English,Facebook,4143,False,,YES,,nan,0
CUST_000161,72,Male,Medium,Single,2,142.51,11,53,Cash,11,No,2.3,0,0,No,0.42,No,2,No,165,SMS,0.65,Unsubscribed,0,0.472,6.71,5.2,0.7,Yes,No,Yes,1.8,8,17,51.1,29.9,0.42,5,6,3,Other,Apple,4125,True,,YES,,Yes,0
CUST_000162,40,Male,Medium,Divorced,2,253.27,7,141,Cash,6,No,4.8,1,1,No,0.06,No,2,Yes,148,Email,0.25,Unsubscribed,3,0.172,4.18,4.8,0.41,No,Yes,Yes,3.2,2,93,51.36,47.0,0.43,9,7,1,Portuguese,Apple,1065,False,71.28469732435164,YES,,nan,0
CUST_000163,79,Female,Low,Married,1,232.62,10,87,Card,4,Yes,3.6,0,1,No,0.64,No,2,No,25,App,0.53,Subscribed,7,0.387,3.83,0.8,0.79,Yes,No,Yes,3.9,1,25,30.0,46.9,0.3,7,8,3,Spanish,Manual,2988,True,,nan,,nan,1
CUST_000164,41,Female,High,Single,1,110.09,11,68,Digital Wallet,12,No,2.6,0,2,Yes,0.27,No,3,No,171,App,0.42,Subscribed,7,0.476,2.22,4.5,0.88,Yes,Yes,No,0.9,2,16,78.39,25.4,0.12,8,8,1,Portuguese,Manual,4415,False,,nan,,nan,0
CUST_000165,54,Male,High,Married,1,257.85,14,344,Digital Wallet,5,No,4.1,1,1,Yes,0.38,No,0,No,271,Website,0.44,Unsubscribed,3,0.123,3.97,3.4,0.34,Yes,No,Yes,2.4,5,76,30.78,30.7,0.4,9,9,2,Spanish,Apple,2800,False,,nan,,nan,0
CUST_000166,52,Male,Medium,Married,0,269.76,10,188,Cash,7,No,2.7,3,0,Yes,0.04,No,4,Yes,364,Email,0.26,Subscribed,5,0.178,6.28,4.4,0.58,Yes,Yes,No,3.6,9,67,62.65,45.9,0.35,7,8,2,Portuguese,Manual,4997,True,,nan,,Yes,1
CUST_000167,61,Female,Medium,Single,4,174.39,7,200,Card,6,No,5.3,0,0,Yes,0.88,No,0,Yes,177,Website,0.58,Unsubscribed,3,0.027,4.49,6.3,0.66,No,Yes,No,1.2,1,80,35.09,16.6,0.28,7,3,7,Spanish,Apple,4414,False,,nan,,Yes,1
CUST_000168,57,Male,Medium,Married,4,226.3,13,209,Card,12,No,4.1,0,1,Yes,0.92,No,1,No,154,Website,0.41,Subscribed,6,0.39,8.57,3.2,0.51,Yes,No,No,1.7,7,95,90.17,80.5,0.28,10,2,4,Other,Manual,4085,True,,nan,,nan,0
CUST_000169,39,Female,Medium,Single,1,301.49,14,230,Digital Wallet,2,No,5.7,0,0,Yes,0.42,Yes,2,No,39,Website,0.32,Unsubscribed,0,0.086,4.41,3.4,0.45,Yes,Yes,No,2.0,4,54,8.82,57.2,0.14,4,7,5,Spanish,Apple,4698,True,,nan,,nan,1
